session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,language,country_of_origin,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_000178,user_01637,movie_0205,2024-07-20,Tablet,92.4,50.7,completed,HD,USA,False,5.0,jason61@example.net,Deborah,Young,44.0,Female,USA,Wisconsin,New Misty,Basic,2024-09-01,True,14.21,Laptop,3.0,2023-05-29 06:04:02.649091,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,Japanese,USA,,,2.0,109.0,False,2020-11-18,False
session_000184,user_05856,movie_0057,2025-02-09,Tablet,51.2,49.9,paused,HD,USA,True,TV-14,krystal12@example.net,Miranda,Kelly,41.0,Male,USA,New York,Payneville,Premium+,2024-06-17,True,7.87,Smart TV,1.0,2023-02-26 19:13:56.457711,Mission Dream,Movie,Biography,,2017,82.0,Spanish,USA,4186498.0,7674756.0,,,True,2021-10-30,False
session_000185,user_07393,movie_0825,2025-04-13,Desktop,73.9,21.2,paused,HD,USA,False,TV-Y7,nelsonshane@example.net,Tonya,Perry,39.0,Male,USA,North Carolina,Port Joseph,Standard,2025-02-18,True,30.1,Gaming Console,7.0,2023-04-29 19:49:57.058582,Warrior Story,Movie,Romance,,2008,131.0,Spanish,USA,2565082.0,6970808.0,,,True,2020-09-28,False
session_000188,user_05173,movie_0834,2025-04-09,Smart TV,112.5,43.2,completed,4K,USA,True,4.0,alandorsey@example.net,Colin,Malone,21.0,Female,USA,Georgia,Lake Maria,Standard,2024-03-18,False,7.56,Mobile,,2025-05-04 10:01:57.242393,The Mission,TV Series,Crime,,2009,25.0,Japanese,USA,,,,118.0,False,2024-01-22,False
session_000189,user_01708,movie_0221,2024-03-05,Desktop,61.3,29.8,completed,SD,USA,False,TV-PG,sydney62@example.net,Marvin,Travis,52.0,Male,USA,Ohio,Nicholasbury,Premium,2022-12-01,False,5.25,Smart TV,,2025-02-10 02:34:02.012953,Empire Kingdom,Documentary,Crime,,2016,46.0,English,USA,,,,,False,2021-06-25,False
session_000190,user_05792,movie_0354,2024-08-03,Tablet,63.2,5.0,started,4K,Canada,False,G,coreypotts@example.com,James,Bowman,39.0,Male,USA,Michigan,Lake Rachel,Premium,2023-03-11,True,13.56,Smart TV,1.0,2024-03-22 21:41:57.407662,New Adventure,Documentary,Adventure,Thriller,2010,85.0,Spanish,USA,,,,,False,2021-01-20,False
session_000192,user_05536,movie_0590,2025-10-30,Desktop,27.5,58.1,paused,4K,USA,False,4.0,zward@example.org,Michelle,Williams,35.0,Female,Canada,Quebec,Morrowton,Standard,2025-03-08,False,13.42,Mobile,3.0,2024-09-25 14:30:34.173857,Secret City,Documentary,War,,2012,104.0,English,India,,,,,False,2022-12-15,True
session_000192,user_05536,movie_0590,2025-10-30,Desktop,27.5,58.1,paused,4K,USA,False,4.0,zward@example.org,Michelle,Williams,35.0,Female,Canada,Quebec,Morrowton,Standard,2025-03-08,False,13.42,Mobile,3.0,2024-09-25 14:30:34.173857,Secret City,Documentary,War,,2012,104.0,English,India,,,,,False,2022-12-15,True
session_000194,user_03511,movie_0602,2024-12-07,Desktop,28.0,32.9,completed,4K,Canada,False,TV-14,savannah40@example.com,Tammy,Schmidt,31.0,Other,USA,Ohio,Amyburgh,Basic,2024-02-08,True,2.38,Smart TV,3.0,2023-10-04 16:38:27.287169,Queen Family,Movie,Mystery,Sci-Fi,2012,70.0,Japanese,Japan,,3500926.0,,,True,2020-12-15,False
session_000195,user_00203,movie_0738,2025-06-08,Smart TV,42.7,34.0,stopped,4K,USA,True,TV-G,cindy26@example.org,Justin,Jimenez,23.0,Female,USA,California,Marieborough,Premium,2024-09-10,True,13.98,Smart TV,3.0,2023-01-25 19:04:53.940084,Mission Storm,Movie,Animation,,2020,107.0,English,USA,5259672.0,10814474.0,,,False,2025-01-07,True
session_000195,user_00203,movie_0738,2025-06-08,Smart TV,42.7,34.0,stopped,4K,USA,True,TV-G,cindy26@example.org,Justin,Jimenez,23.0,Female,USA,California,Marieborough,Premium,2024-09-10,True,13.98,Smart TV,3.0,2023-01-25 19:04:53.940084,Mission Storm,Movie,Animation,,2020,107.0,English,USA,5259672.0,10814474.0,,,False,2025-01-07,True
session_000197,user_08959,movie_0914,2025-10-16,Tablet,51.2,61.7,stopped,SD,Canada,False,R,nashaaron@example.com,Patrick,Short,44.0,Female,USA,California,Dawnbury,Premium+,2023-11-09,True,8.61,Mobile,,2024-08-19 11:07:36.667163,Love Secret,Movie,Music,Western,2018,100.0,English,USA,8658634.0,,,,False,2023-03-19,True
session_000201,user_02932,movie_0807,2025-12-09,Laptop,16.9,88.0,completed,SD,USA,False,TV-G,gregory44@example.net,Makayla,Roberts,20.0,Male,Canada,Newfoundland and Labrador,Robertshaven,Premium+,2024-06-09,True,12.92,Gaming Console,3.0,2024-04-09 18:51:53.234622,Mystery Quest,Movie,Sci-Fi,,2017,110.0,English,UK,,1333829.0,,,False,2024-12-02,False
session_000203,user_00198,movie_0087,2025-05-06,Mobile,55.0,74.3,started,HD,USA,True,PG-13,lesliebaldwin@example.org,Marvin,Edwards,32.0,Other,USA,Ohio,South Joshuaburgh,Standard,2024-01-20,True,5.45,Mobile,,2022-12-22 20:43:00.919429,Our Storm,Movie,Comedy,,2010,38.0,Italian,USA,,,,,False,2021-02-22,True
session_000204,user_07126,movie_0101,2025-01-20,Desktop,133.9,56.8,paused,4K,USA,False,5.0,danarobinson@example.com,Kelly,Ortiz,35.0,Male,Canada,New Brunswick,South Christopherport,Standard,2023-05-19,True,20.08,Mobile,2.0,2025-06-26 02:32:01.629334,King House,TV Series,Animation,,2008,45.0,English,South Korea,,,3.0,96.0,False,2025-07-19,False
session_000205,user_01931,movie_0380,2025-09-26,Smart TV,7.9,49.9,paused,SD,USA,False,PG-13,vharmon@example.com,Stephanie,Jones,23.0,Male,USA,Texas,Curryshire,Premium,2023-04-26,True,4.16,Tablet,,2025-04-05 12:27:19.319549,House Dragon,Stand-up Comedy,Animation,,2015,66.0,Hindi,USA,,,,,True,2023-06-17,False
session_000210,user_02512,movie_0212,2025-04-08,Tablet,68.3,1.5,paused,HD,USA,True,TV-Y,hallleslie@example.com,Kyle,Nelson,34.0,Male,USA,North Carolina,Lake Luketown,Premium,2024-05-03,True,30.47,Smart TV,4.0,2024-12-04 07:45:38.104291,Story King,Stand-up Comedy,War,,2011,33.0,Hindi,UK,,,,,False,2022-12-08,False
session_000215,user_06547,movie_0864,2025-06-15,Tablet,51.2,13.1,started,HD,Canada,False,G,johnhendrix@example.net,Hannah,Mack,48.0,Other,USA,Maryland,New Steven,Standard,2023-10-11,True,26.77,Tablet,,2024-11-24 13:11:20.053123,Dragon Hero,Movie,Sci-Fi,,2012,100.0,English,USA,,17337817.0,,,False,2024-01-30,False
session_000216,user_09562,movie_0739,2024-05-01,Desktop,128.8,24.7,stopped,4K,USA,False,NC-17,dustinwhite@example.net,David,King,20.0,Male,USA,Massachusetts,Josephland,Premium,2023-08-25,False,28.34,Gaming Console,2.0,2024-04-23 00:05:11.453794,Love Warrior,Movie,Action,,2020,121.0,Japanese,UK,3121206.0,3827361.0,,,True,2024-11-14,False
session_000217,user_01987,movie_0791,2024-07-17,Smart TV,25.4,49.9,paused,SD,Canada,False,PG,robertfletcher@example.net,Christopher,Taylor,40.0,Female,USA,Indiana,North Lee,Premium,2022-08-17,False,31.77,Gaming Console,1.0,2023-03-22 22:46:13.590496,City Fire,TV Series,Documentary,,2023,36.0,English,Canada,,,3.0,144.0,False,2021-05-06,False
session_000219,user_02912,movie_0386,2025-12-21,Desktop,8.8,23.1,stopped,HD,USA,False,PG,melissa55@example.org,Jeffrey,Coleman,11.0,Female,USA,New York,Christineton,Basic,2024-07-28,True,25.81,Desktop,,2023-06-07 14:17:31.558953,Hero Hero,Stand-up Comedy,War,Adventure,2015,42.0,English,USA,,,,,False,2020-10-11,False
session_000220,user_01735,movie_0764,2024-05-23,Mobile,34.9,50.0,completed,4K,Canada,False,TV-14,palmerchad@example.org,Manuel,Davis,37.0,Male,USA,Arizona,Port Ryan,Premium,2024-01-20,True,0.78,Laptop,2.0,2025-07-05 01:57:50.181249,House Day,Documentary,Biography,History,2011,82.0,English,USA,,,,,True,2024-01-31,True
session_000221,user_01844,movie_0205,2024-03-29,Desktop,51.7,60.6,stopped,HD,USA,True,2.0,nicoleross@example.org,Ashley,Lopez,23.0,Other,USA,Virginia,Michaelshire,Standard,2025-06-19,True,4.68,Laptop,3.0,2024-09-07 22:42:16.107774,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,Japanese,USA,,,2.0,109.0,False,2020-11-18,False
session_000222,user_08681,movie_0670,2025-02-21,Mobile,198.8,44.4,started,4K,USA,False,TV-14,smatthews@example.com,Margaret,Hernandez,44.0,Female,USA,Pennsylvania,Greenville,Premium,2024-05-11,True,11.62,Desktop,1.0,2025-01-20 06:59:28.636117,Phoenix Queen,Documentary,Drama,,2007,72.0,English,India,,,,,False,2021-11-23,False
session_000223,user_02977,movie_0957,2024-10-05,Tablet,48.9,27.8,stopped,4K,USA,False,TV-14,john59@example.com,William,Davis,20.0,Male,USA,Washington,New Danielberg,Premium,2023-08-05,True,34.09,Smart TV,8.0,2025-01-08 22:19:16.206820,Storm Love,Documentary,Sci-Fi,Family,2024,102.0,Italian,Canada,,,,,True,2021-05-24,False
session_000225,user_05760,movie_0587,2025-05-02,Laptop,46.5,13.2,paused,HD,USA,False,R,ipeterson@example.net,Kristine,English,48.0,Male,USA,Maryland,Jenniferton,Basic,2023-11-18,True,11.18,Desktop,4.0,2025-02-25 09:27:44.387132,A Quest,Stand-up Comedy,Family,,2020,51.0,English,India,,,,,False,2022-05-14,False
session_000226,user_06695,movie_0997,2025-11-13,Tablet,31.2,74.0,paused,HD,Canada,False,R,williamsmith@example.net,David,Lyons,38.0,Male,Canada,Prince Edward Island,Judithview,Premium,2024-08-02,True,9.07,Tablet,1.0,2023-05-21 15:37:18.878239,House Empire,TV Series,History,Biography,2024,21.0,French,USA,,,11.0,124.0,False,2024-02-29,False
session_000231,user_08121,movie_0333,2024-08-15,Laptop,23.5,7.6,stopped,HD,Canada,False,4.0,fnguyen@example.org,Jorge,Johnson,30.0,Prefer not to say,USA,Indiana,Lake Monica,Premium,2024-10-11,True,11.55,Mobile,2.0,2024-05-28 09:14:29.991717,The Dream,Movie,Action,,2019,72.0,Korean,USA,3004314.0,,,,True,2020-11-09,False
session_000233,user_05535,movie_0778,2025-08-20,Tablet,51.7,49.9,paused,SD,Canada,False,PG-13,andrew21@example.com,Evelyn,Christensen,37.0,Male,Canada,Newfoundland and Labrador,Matthewshire,Basic,2024-11-11,True,14.08,Laptop,2.0,2023-12-08 09:58:58.670809,Princess House,TV Series,History,Crime,2012,61.0,English,India,,,,15.0,False,2025-07-18,False
session_000235,user_00263,movie_0993,2024-12-01,Tablet,63.4,1.7,started,HD,USA,False,3.0,teresacampbell@example.org,Jessica,Davis,36.0,Female,USA,New Jersey,Robinsonchester,Premium+,2024-12-10,True,13.4,Desktop,2.0,2025-07-31 13:24:59.024894,Old Phoenix,Stand-up Comedy,Western,,2020,19.0,Spanish,Canada,,,,,False,2025-05-08,False
session_000236,user_06288,movie_0434,2024-05-20,Laptop,106.8,51.1,completed,SD,USA,False,TV-Y,millerfrank@example.net,James,Andrade,23.0,Female,USA,New Jersey,Adkinston,Basic,2025-03-23,True,39.2,Tablet,,2025-05-09 22:17:15.601834,Princess Battle,Movie,Fantasy,,2011,90.0,English,France,1346945.0,,,,False,2024-10-25,False
session_000237,user_08816,movie_0959,2025-03-01,Mobile,65.9,30.3,completed,SD,USA,False,R,chapmanpatrick@example.net,Angela,Herring,15.0,Female,USA,Pennsylvania,North Patricia,Premium,2023-12-29,False,18.74,Mobile,,2023-11-11 05:15:30.803336,A Dragon,TV Series,Animation,,2016,51.0,French,USA,,,14.0,17.0,True,2023-05-11,False
session_000238,user_09209,movie_0516,2024-07-05,Desktop,50.9,26.0,stopped,HD,Canada,False,5.0,michael95@example.com,Andrea,Park,52.0,Male,Canada,Alberta,Smithport,Basic,2024-02-02,True,6.48,Laptop,4.0,2023-09-16 13:35:31.455195,Dragon Storm,Documentary,Action,Comedy,2020,78.0,English,Canada,,,,,True,2024-08-17,False
session_000246,user_09875,movie_0951,2025-12-13,Mobile,14.9,52.9,completed,SD,Canada,False,G,matthewlamb@example.com,Jesse,Ramirez,32.0,Male,USA,North Carolina,Lake David,Premium,2024-11-28,True,14.89,Laptop,,2023-03-11 06:18:44.429267,Big House,TV Series,Horror,,2020,38.0,English,USA,,,6.0,72.0,True,2020-09-20,False
session_000247,user_02256,movie_0729,2025-02-24,Laptop,7.0,12.9,stopped,SD,Canada,False,PG-13,xcobb@example.net,Shawn,Brown,39.0,Female,USA,Illinois,Karenborough,Premium,2023-10-26,True,16.44,Smart TV,,2024-01-08 20:52:04.273937,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47.0,English,Canada,,,5.0,109.0,True,2022-02-03,False
session_000248,user_01155,movie_0729,2024-01-25,Tablet,23.5,43.5,paused,4K,USA,False,PG-13,kevin77@example.org,Christina,Craig,35.0,Female,USA,Washington,Lesliebury,Premium,2023-12-30,True,32.22,Mobile,2.0,2024-07-16 23:34:17.770467,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47.0,English,Canada,,,5.0,109.0,True,2022-02-03,False
session_000256,user_04200,movie_0462,2024-05-13,Desktop,51.7,92.3,completed,HD,USA,False,TV-PG,utorres@example.net,Deborah,Johnson,32.0,Female,USA,Massachusetts,West Michael,Premium,2024-12-06,False,5.08,Gaming Console,4.0,2023-02-27 16:22:53.551386,Last Kingdom,TV Series,Drama,,2007,53.0,Spanish,USA,,,13.0,17.0,True,2023-05-23,False
session_000257,user_08446,movie_0150,2025-09-03,Smart TV,21.5,50.1,stopped,HD,USA,False,TV-14,jonathon69@example.org,Renee,Smith,50.0,Female,USA,Maryland,South Robert,Premium,2023-01-22,False,20.58,Smart TV,4.0,2022-09-04 12:13:54.567523,Story Fire,Movie,Adventure,Sport,2013,157.0,English,Japan,28183154.0,26250908.0,,,False,2022-12-26,True
session_000259,user_05593,movie_0460,2024-07-19,Laptop,73.5,26.2,completed,SD,USA,True,TV-14,vpena@example.org,Thomas,Ferguson,42.0,Male,Canada,New Brunswick,Spencerbury,Premium,2023-05-26,True,14.56,Mobile,1.0,2022-12-24 19:49:43.891371,Family Journey,TV Series,Documentary,History,2013,24.0,Italian,Japan,,,9.0,66.0,False,2022-02-23,False
session_000260,user_00099,movie_0724,2024-02-24,Tablet,86.9,16.0,completed,4K,USA,False,NC-17,sarah53@example.org,Wendy,Jimenez,20.0,Female,USA,New York,Johnsonfurt,Premium,2025-06-26,False,14.89,Smart TV,4.0,2024-05-03 06:03:20.417259,War Story,TV Series,War,,2017,26.0,English,USA,,,6.0,93.0,False,2022-01-24,False
session_000261,user_02201,movie_0240,2024-10-28,Smart TV,80.2,50.1,stopped,HD,Canada,False,NC-17,smurray@example.org,Michael,Wells,32.0,Female,USA,Virginia,Lynchville,Premium,2023-06-18,True,3.37,Gaming Console,1.0,2025-07-05 06:01:50.311516,Last House,Movie,Drama,,2022,152.0,French,USA,,38401267.0,,,False,2024-12-02,False
session_000263,user_04974,movie_0952,2024-04-08,Smart TV,73.6,50.0,completed,HD,Canada,False,PG,jenniferwilliams@example.org,Alexander,Cohen,49.0,Male,USA,Pennsylvania,Matthewsside,Standard,2024-04-07,True,13.56,Laptop,1.0,2023-06-24 17:20:21.084819,Queen Day,Movie,Western,Music,2009,121.0,English,USA,9065794.0,,,,False,2023-07-21,False
session_000267,user_08353,movie_0353,2025-05-11,Tablet,33.5,58.3,paused,HD,USA,False,NC-17,jalexander@example.org,Patricia,Conway,42.0,Male,USA,Maryland,Frederickstad,Premium+,2023-08-07,True,47.24,Desktop,4.0,2025-07-08 04:19:09.888336,Quest Hero,Limited Series,Action,Adventure,2009,437.0,Italian,USA,,,7.0,19.0,False,2020-08-21,False
session_000268,user_05700,movie_0954,2024-08-22,Smart TV,20.4,48.2,stopped,4K,USA,False,PG,john03@example.com,Matthew,Diaz,43.0,Male,Canada,Prince Edward Island,Port Justin,Premium,2022-09-07,True,48.67,Desktop,1.0,2022-11-22 09:20:59.057425,Mission Adventure,Movie,Comedy,,2020,151.0,German,USA,479995.0,31220059.0,,,True,2020-10-20,False
session_000271,user_09493,movie_0665,2024-10-24,Desktop,117.3,33.3,paused,4K,USA,False,TV-MA,collierbarbara@example.com,Daniel,Goodwin,37.0,Female,USA,Ohio,New Whitney,Premium,2024-06-04,True,20.73,Smart TV,1.0,2022-10-13 11:57:03.826105,Legend Dragon,Movie,Biography,Adventure,2009,136.0,French,South Korea,8291129.0,10411548.0,,,True,2020-09-13,False
session_000273,user_03988,movie_0720,2024-05-13,Smart TV,75.8,0.4,started,4K,USA,False,PG-13,amy95@example.org,Ronald,Alexander,38.0,Female,USA,Pennsylvania,Andreaside,Premium+,2023-08-07,False,10.06,Mobile,1.0,2022-09-11 09:47:00.687546,Legend War,Stand-up Comedy,Western,History,2007,80.0,English,USA,,,,,True,2023-11-07,False
session_000279,user_04556,movie_0432,2025-11-13,Laptop,118.2,50.1,stopped,4K,USA,True,4.0,nbarrett@example.com,Russell,Mcguire,40.0,Female,Canada,Nova Scotia,Roweview,Premium,2024-06-10,True,0.44,Mobile,,2023-09-01 22:02:58.842624,Love Journey,Limited Series,Animation,,2019,60.0,French,USA,,,,29.0,True,2021-04-26,False
session_000280,user_09147,movie_0365,2025-11-06,Smart TV,27.5,77.3,paused,4K,USA,False,NC-17,nicholas99@example.com,Joseph,Sanders,25.0,Male,USA,Texas,South Brianstad,Standard,2024-02-19,True,54.39,Smart TV,2.0,2024-05-30 03:37:30.914305,First Quest,TV Series,Action,Mystery,2011,70.0,English,USA,,,,170.0,False,2025-06-30,True
session_000281,user_08051,movie_0114,2025-09-30,Mobile,51.3,82.6,paused,SD,USA,True,TV-PG,ferrelldawn@example.net,Matthew,Day,32.0,Female,Canada,Nova Scotia,South Sheilaview,Premium,2025-02-03,True,12.36,Mobile,5.0,2023-10-11 08:08:27.882423,Journey King,TV Series,Animation,Mystery,2008,46.0,English,India,,,9.0,48.0,False,2022-10-24,False
session_000282,user_03447,movie_0962,2024-02-05,Smart TV,108.6,60.4,paused,Ultra HD,USA,False,TV-PG,kevin46@example.org,Patrick,Scott,22.0,Female,Canada,New Brunswick,Ashleybury,Premium,2022-11-01,False,22.75,Desktop,2.0,2025-06-07 20:50:15.629841,City Ice,TV Series,History,,2018,45.0,English,USA,,,9.0,198.0,False,2022-05-03,True
session_000284,user_06894,movie_0618,2024-05-21,Mobile,51.7,74.5,started,4K,Canada,False,NC-17,ohill@example.com,Valerie,Obrien,38.0,Male,Canada,Manitoba,East Cassandra,Premium,2024-09-23,True,16.0,Smart TV,2.0,2022-09-09 06:28:55.926985,First Kingdom,TV Series,War,Romance,2014,58.0,English,South Korea,,,1.0,152.0,False,2024-05-30,False
session_000284,user_06894,movie_0618,2024-05-21,Mobile,51.7,74.5,started,4K,Canada,False,NC-17,ohill@example.com,Valerie,Obrien,38.0,Male,Canada,Manitoba,East Cassandra,Premium,2024-09-23,True,16.0,Smart TV,2.0,2022-09-09 06:28:55.926985,First Kingdom,TV Series,War,Romance,2014,58.0,English,South Korea,,,1.0,152.0,False,2024-05-30,False
session_000294,user_05601,movie_0146,2025-05-24,Desktop,51.2,50.1,stopped,HD,USA,False,PG-13,autumn32@example.net,Erik,Petty,25.0,Other,Canada,New Brunswick,Kylechester,Basic,2023-09-12,True,20.19,Gaming Console,,2023-09-16 12:43:55.870555,Bright Love,Movie,War,,2014,79.0,English,USA,,,,,False,2024-11-22,False
session_000298,user_04643,movie_0630,2025-07-02,Smart TV,48.0,46.5,stopped,4K,USA,False,TV-G,richardsonsophia@example.com,Christopher,Mcclure,38.0,Male,USA,New Jersey,West Danielbury,Premium,2024-12-26,True,20.81,Smart TV,2.0,2024-10-01 23:20:31.401332,War Secret,Documentary,Sport,War,2024,56.0,Japanese,USA,,,,,True,2024-04-15,False
session_000300,user_08209,movie_0174,2024-08-15,Tablet,6.2,77.1,started,HD,USA,False,TV-Y7,jonesmadison@example.net,Christopher,Miller,37.0,Female,USA,Missouri,Holdentown,Standard,2024-04-15,True,16.16,Tablet,3.0,2023-09-02 07:20:50.827135,City Battle,TV Series,Thriller,,2020,50.0,Spanish,France,,,7.0,78.0,False,2023-11-06,False
session_000303,user_02206,movie_0541,2024-06-07,Mobile,15.9,33.1,completed,HD,USA,False,TV-G,radams@example.net,Manuel,Cohen,31.0,Female,USA,California,Port Alecville,Premium,2024-10-05,True,28.0,Gaming Console,2.0,2024-03-01 18:52:52.968982,Princess Love,Documentary,Adventure,,2024,76.0,Japanese,USA,,,,,False,2021-02-28,False
session_000306,user_01061,movie_0778,2025-01-01,Smart TV,69.6,89.3,paused,HD,USA,False,2.0,nvargas@example.net,Shannon,Howard,33.0,Male,Canada,New Brunswick,South Lindaberg,Standard,2023-05-06,True,18.65,Desktop,3.0,2025-07-07 22:12:34.049743,Princess House,TV Series,History,Crime,2012,61.0,English,India,,,,15.0,False,2025-07-18,False
session_000308,user_03421,movie_0395,2025-04-19,Laptop,79.0,52.9,started,HD,USA,False,NC-17,ryan84@example.com,Joseph,Harper,51.0,Prefer not to say,Canada,Alberta,Garnershire,Standard,2025-06-16,True,17.12,Gaming Console,1.0,2023-09-10 21:52:25.484182,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,English,USA,,,,,False,2024-04-04,False
session_000312,user_00700,movie_0262,2025-07-03,Smart TV,19.2,19.1,stopped,HD,USA,True,TV-G,sharonrobinson@example.com,Derrick,Martinez,37.0,Female,Canada,Ontario,South Mikaylaborough,Premium,2022-09-24,True,9.77,Laptop,1.0,2023-10-14 10:59:35.313003,House Secret,Movie,Sport,,2020,127.0,English,USA,,5863373.0,,,False,2023-02-02,False
session_000314,user_09332,movie_0778,2024-03-16,Desktop,44.7,20.6,completed,Ultra HD,USA,False,PG-13,anne69@example.net,Tara,Li,26.0,Female,Canada,Ontario,Pierceburgh,Basic,2023-09-30,True,3.42,Gaming Console,1.0,2025-06-19 21:33:46.420814,Princess House,TV Series,History,Crime,2012,61.0,English,India,,,,15.0,False,2025-07-18,False
session_000315,user_00191,movie_0960,2025-05-19,Mobile,30.0,49.0,stopped,HD,Canada,False,PG-13,allentracy@example.com,Susan,Matthews,42.0,Female,USA,New York,Frankview,Standard,2023-06-10,True,17.15,Desktop,,2022-09-26 11:22:46.553144,Quest Quest,TV Series,Animation,,2015,29.0,English,Canada,,,3.0,46.0,True,2022-02-23,True
session_000317,user_02976,movie_0368,2024-02-11,Smart TV,14.0,16.7,stopped,HD,USA,False,TV-PG,claymarilyn@example.net,Shelby,Jennings,34.0,Female,USA,Illinois,Aliciaville,Basic,2022-11-12,False,20.09,Desktop,1.0,2022-09-22 01:57:11.639184,The Empire,Movie,Western,Fantasy,2018,95.0,French,Canada,29387509.0,,,,True,2021-05-17,False
session_000318,user_06103,movie_0626,2024-03-01,Laptop,512.5,65.7,completed,4K,Canada,False,NC-17,nathan28@example.org,Renee,Wells,30.0,Male,USA,Georgia,Hansonfort,Standard,2023-08-14,True,2.31,Laptop,1.0,2024-05-23 18:45:15.174921,Journey Mystery,Movie,Western,,2009,21.0,English,South Korea,350706.0,146051.0,,,False,2025-03-18,False
